fixture_id,group,match_round,team_a,team_b,query,market_id,condition_id,slug,question,market_type,classification_confidence,classification_reason,outcomes_preview,clob_token_ids_count,enable_order_book,active,closed,volume,liquidity,event_slug,tags,raw_source,already_in_existing_match_odds,new_processable_market
G-F-1-2,F,1,Sweden,Tunisia,Sweden Tunisia,1897068,0x11e4780f48d73417a4863618e288e78c8848e2ef4f744dca4cabdff154af5e3c,fifwc-swe-tun-2026-06-14-draw,Will Sweden vs. Tunisia end in a draw?,match_binary_draw,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,False,1211.0552349999998,116256.4634,fifwc-swe-tun-2026-06-14,,fixture_search,False,True
G-F-1-2,F,1,Sweden,Tunisia,Sweden Tunisia,1897069,0xb5e6e5829c986107aebc5b4b18429b007a813f2b5ca860993020f27ef9f0e080,fifwc-swe-tun-2026-06-14-tun,Will Tunisia win on 2026-06-14?,match_binary_away,medium,Binary market with two-team fixture context.,"[""Yes"", ""No""]",2,True,True,False,20482.35416199998,115166.1692,fifwc-swe-tun-2026-06-14,,fixture_search,False,True
,,,,,Sweden v Tunisia,96640,,sweden-parliamentary-election-winner,Sweden Parliamentary Election Winner,unknown,low,No conservative classification rule matched.,[],0,True,True,False,1114441.188323,178874.95469,,politics; global-elections; elections; world-elections; rewards-20-4pt5-50; sweden; main-election,fixture_search,False,False
,,,,,Sweden v Tunisia,811719,0xe5acfef8707df2e25a99a6e4d9568d033fa063b006022f68375ab3bbcf376818,will-the-swedish-social-democratic-party-s-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Swedish Social Democratic Party (S) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,43632.51005000002,29247.4072,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811721,0x69ecf812e14d03fbed7ba63e2227558d7269b13fc520ede2e878b880689d4673,will-the-moderate-party-m-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Moderate Party (M) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,380942.7086649998,30070.51339,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811723,0x3c723221535b50dd22eaf372c272b775cc2842cff129ae0e911b633a900a4ec9,will-the-left-party-v-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Left Party (V) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,15760.099440000002,16371.67813,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811725,0x59df45d0523260ee1cc889e54c32b59ec6d1ec49c32cabec71baf470e869d49a,will-the-green-party-mp-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Green Party (MP) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,96067.23688100002,16946.80991,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811727,0x8b2182be4c41f75b087d4b226d2666199eb5441eacc87cbdca83d70697eea94d,will-the-citizens-coalition-med-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Citizens' Coalition (MED) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,14273.079228999997,16936.91548,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811729,0x9bd6f5716e04325e6e0ec7d4f2bd25df3271673e87870a539930b0809dfab30f,will-party-b-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party B win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811731,0xfe9b7ee5521bcb7d175afd5836aefd830f7d0832f5183d8ae7a47575ce9f5b70,will-party-d-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party D win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811733,0xd9bce5976114a4691a2a4ddddcb9e27b7d1b0afee4c10c63cc33f0ae3054b680,will-party-f-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party F win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811735,0x38e09a1251b0abe3f96cc3113a3bbfd82fc2350f69b6c92e36de8e7c7ec23a21,will-party-h-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party H win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811737,0x27a80f9959424033745f3aae1ff7b8425e91f5e8e640648f9b418b6434a1ba8f,will-party-j-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party J win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811739,0x18c54d9274cfdaa27515e7faf57797aee67457bf5db5d689b3f005f9ed2859f3,will-party-l-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party L win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811741,0x83947d0f820452aef6cd1d98448e5f5934953de1fa5f5e67e50b4164b857618b,will-party-n-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party N win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811743,0x92d70d4195a93db6512876c57595c2b619fceb6df4ac9d7d44ca7fc416bee7b5,will-party-p-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party P win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811745,0xa2fb7279a4252c9e17e945d9b3736ba499624b77cbd772485a0156c6e33be6c2,will-party-r-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party R win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811747,0x3302b4ff5b1614b577151d9b1779024607b5b26ada39850f4230041bb439d458,will-party-t-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party T win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811749,0xf70d62465964d2e63a28bb9c6e6ae5757a52fe38fa13e406906ffa88e571ab12,will-party-v-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party V win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811751,0xacb6b3a1dd89630b7b08d17a301991971101becd2092e1829abca044e6e6f7a1,will-party-x-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party X win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811753,0x549bb7404e453d84b9222f3df4978585aa0cc0b22817bcf78e1903dae875baae,will-party-z-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Z win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811720,0xa39535caf2ce2c47dfbdc64c3cef9a00b7599a24c34b4091caed34df27094639,will-the-sweden-democrats-sd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Sweden Democrats (SD) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,516880.90284200007,25473.74342,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811722,0x78fc3c3614ec4bfb92825c7eb5d98cd131faa1e83e1dad6c9d6643663ad3a0c8,will-the-centre-party-c-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Centre Party (C) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,17014.136862000018,15633.8913,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811724,0xa50fafd0a12d15170128d489b2c26347ed635a84d1a88ab9f77414a358a15491,will-the-christian-democrats-kd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Christian Democrats (KD) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,14693.040355000003,18001.72944,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811726,0x50e63d971da8cca5d09929942692a117997b1eb2a9c479fecc466e2bdde547b3,will-the-liberals-l-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will the Liberals (L) win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,15177.473999000007,15835.63013,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811728,0x3c1d31db4503a76fdb7e0155ff350ad15a0a410d27460f193dac1a4a2616e91e,will-party-a-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party A win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811730,0x5d1648a1a4b9ecfc88444b5b95dd3987aa09155af52e1843d96d72b76afe2d46,will-party-c-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party C win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811732,0x899a400b26f26b7fa9c908a2a3dbc9d6f71297fe4164ad1352d98ed66599ad15,will-party-e-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party E win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811734,0x6ea236aedd6f1e1b7d4bf2c11e3114efd64c2dbb505dc1fa860c5875e010fc10,will-party-g-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party G win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811736,0x8d6c9c7d280d690c8e5f354c11169a9faa72e3b355afd2bbdd87f5e67751bfa5,will-party-i-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party I win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811738,0xa778846813003c6c63f8a3ba0f04c122bbd2b7cca919d9178e47dd476aed0e9c,will-party-k-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party K win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811740,0x4ac59f780ff24196f7d610ab4960453edec9a4f424b7b68c8a2851ee6836da4f,will-party-m-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party M win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811742,0xfd55b53311849f48b3ce7b2e68804ebfd5ade56d7e6f5f1a2bdc1cdd51801ee5,will-party-o-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party O win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811744,0x451155ed1c1d353aaf2a5f507327d6f9cfc8f6c49fa4a211f98bfae80610c091,will-party-q-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Q win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811746,0xb01951597b6c43c9e7b39a19c8562d1dac45075acfd159ddd361b96320253818,will-party-s-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party S win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811748,0xc1d7f78b27c9be38c58f09d0391098de2144fe1c7c72e312184b9f60fc272c55,will-party-u-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party U win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811750,0xa39caf3ab6793c28f48114981915e899cf2f84d4a0895a6fb23b415c64b73526,will-party-w-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party W win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811752,0x09ec9b833dd7cc8bf9379ff3b83e5552d9580b8d765ef5e983898553fddb3160,will-party-y-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Y win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,811754,0x9cd3d304db0ef80a3b78658f4ffe4c4b9d1e66d25f301125ac0b252319201d2d,will-other-win-the-most-seats-in-the-2026-swedish-parliamentary-election,Will Other win the most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-winner,,fixture_search,False,False
,,,,,Sweden v Tunisia,502873,,sweden-parliamentary-election-2nd-place,Sweden Parliamentary Election: 2nd Place,unknown,low,No conservative classification rule matched.,[],0,True,True,False,3480.290337,104774.46507,,politics; sweden; global-elections; elections; main-election,fixture_search,False,False
,,,,,Sweden v Tunisia,2304227,0xe7fb9cdad127dc1493d86eb9a29f95cce966c9debffe015552abc8c421bf5fd4,will-the-swedish-social-democratic-party-s-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Swedish Social Democratic Party (S) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,412.110195,17501.1504,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304230,0xa0a8a8e4f1f702f9a2dfb384937363425c5d692b85f3852ef552a003b4263c21,will-the-centre-party-c-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Centre Party (C) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,402.20075,11281.19946,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304233,0x122b4e42fb8fa20545a6e459b9319b895e885e7376f371087b812022438a595c,will-the-green-party-mp-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Green Party (MP) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,347.249089,11120.55312,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304234,0xd25b9fe9ca32c84b9055bdeb6c7de59c3a1a4fbb2be730e9425f8ad65f87cb2e,will-the-liberals-l-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Liberals (L) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,465.86999999999995,11281.84209,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304236,0xe9820dd5f618c4757d797785d5024d7cd7800b3bfd8cc6e7bb0047ca271e76e6,will-party-a-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party A win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304238,0x0b0285d3d28e2ff30829df42ead948dbde91e8ca1091097875d4f69539bae8fb,will-party-c-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party C win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304240,0xbd270179391486d063d03fc8d14d60596cd9d7478a7e47268880b956f81c592f,will-party-e-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party E win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304243,0x83a81dfaeb3a467372eee7a444a572088edf89e1bbe78369595555f8964545fe,will-party-h-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party H win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304246,0x910f1a7bc8d1dcdaebabb0c419aa0b1762775212c26fcbb4d7bcf268ba50a5d8,will-party-k-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party K win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304248,0xda9a894a1297e9a948181ce5ad72deb754061c308da060640564e9e2b5396a4b,will-party-m-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party M win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304254,0xa96b0ca039506e4ecf9d5abcf9694139f36e4283eb2332a1a8c3909a4bc30866,will-party-s-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party S win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304255,0x45f686f8e03e7962da655cded331ad416a5c775a549d797d7bfc0f84f74387c1,will-party-t-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party T win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304259,0xd30a904ba4816135cff06f4f4a7150483e22605ad2b05a1b1bb99f9600b574dc,will-party-x-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party X win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304260,0x2b00fd8896164c716bca92d43fdee80a06f5190caae988db86e0d4f5d17f3eb5,will-party-y-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Y win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304242,0x2be9afeeb8844ed73d08e09989ed2ba6a28e94ba27004ed7d1d3139ddf4e369c,will-party-g-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party G win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304250,0xad5427f0bdc935a1a4a5a8f5762a7b6eaa41c871b54807015e2591f5c1e26ea6,will-party-o-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party O win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304253,0xb24355165a243b04cc7ace64e61c90fe182628141b365283dae892e010ff7c27,will-party-r-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party R win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304257,0x18c08366c607e41163dffb770c43d8d4f87802a2f25e1a10a59cd2bc2d666178,will-party-v-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party V win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304258,0x6420d67336ce8895eea5bd7e1f8f972904e0c86d19266ce57c0438828955a10b,will-party-w-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party W win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304229,0xa3d50cf0138c0faad988d80e35036aab97ae6d5627f539ce3ce531b555acc209,will-the-moderate-party-m-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,241.95963500000002,6878.5591,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304232,0x11c8d0277259ec92493cb857e098a2fb5c2dd57a38894e7795d7c7765b0f5bfd,will-the-christian-democrats-kd-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Christian Democrats (KD) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,344.40631399999995,17237.36962,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304235,0x22e3d0a32fbeb0752ff5b1d2aa0ba8ac65a18eee5eb5d84afd06d769e7ddec7c,will-the-citizens-coalition-med-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Citizens' Coalition (MED) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,387.50142800000003,11077.93227,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304239,0x96b790ecb33fd3b2722320c6963b12cd1edae1f6e598d63afc633c7fd141923d,will-party-d-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party D win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304245,0x52db7812992f3369fe5d0ba192b71f514a822c83a9479f5851ffe6afcf4d8b7e,will-party-j-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party J win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304251,0x67e1c94732fc9ad5b1987f018ed3c6435232f28f51816ef926de9d22974675ba,will-party-p-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party P win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304252,0xb7160a162f63332e04cc7b4f861b78c101edbb00b21930f8b8b52acc53e4c52d,will-party-q-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Q win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304261,0xbe12c8da26a0b6b5932858daba319c8abdb26d43999ed66215a51607e887b310,will-party-z-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will Party Z win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,False,False,0,0,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
,,,,,Sweden v Tunisia,2304228,0x9e2966ab58d8cd6efaccfd92b2d7c518ff6c4318e8bcd3032fef68c8254d102a,will-the-sweden-democrats-sd-win-the-second-most-seats-in-the-2026-swedish-parliamentary-election,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,unknown,low,No conservative classification rule matched.,"[""Yes"", ""No""]",2,True,True,False,606.9256910000001,7748.444,sweden-parliamentary-election-2nd-place,,fixture_search,False,False
